station_id,station_type,date,cylinders_sold,stock_available,day_of_week,is_weekend,is_festival_week,season,supplier_lead_days,month,week_number
STN_008,Semi-urban,2024-07-03,93,182,2,0,0,SW_Monsoon,5,7,27
STN_008,Semi-urban,2024-07-04,78,104,3,0,0,SW_Monsoon,5,7,27
STN_008,Semi-urban,2024-07-05,95,9,4,0,0,SW_Monsoon,5,7,27
STN_008,Semi-urban,2024-07-06,106,128,5,1,0,SW_Monsoon,5,7,27
STN_008,Semi-urban,2024-07-07,146,0,6,1,0,SW_Monsoon,5,7,27
STN_008,Semi-urban,2024-07-08,106,119,0,0,0,SW_Monsoon,5,7,28
STN_008,Semi-urban,2024-07-09,88,31,1,0,0,SW_Monsoon,5,7,28
STN_008,Semi-urban,2024-07-10,84,172,2,0,0,SW_Monsoon,5,7,28
STN_008,Semi-urban,2024-07-11,87,85,3,0,0,SW_Monsoon,5,7,28
STN_008,Semi-urban,2024-07-12,103,0,4,0,0,SW_Monsoon,5,7,28
STN_008,Semi-urban,2024-07-13,123,102,5,1,0,SW_Monsoon,5,7,28
STN_008,Semi-urban,2024-07-14,128,0,6,1,0,SW_Monsoon,5,7,28
STN_008,Semi-urban,2024-07-15,86,139,0,0,0,SW_Monsoon,5,7,29
STN_008,Semi-urban,2024-07-16,98,41,1,0,0,SW_Monsoon,5,7,29
STN_008,Semi-urban,2024-07-17,87,179,2,0,0,SW_Monsoon,5,7,29
STN_008,Semi-urban,2024-07-18,109,70,3,0,0,SW_Monsoon,5,7,29
STN_008,Semi-urban,2024-07-19,86,209,4,0,0,SW_Monsoon,5,7,29
STN_008,Semi-urban,2024-07-20,99,110,5,1,0,SW_Monsoon,5,7,29
STN_008,Semi-urban,2024-07-21,101,9,6,1,0,SW_Monsoon,5,7,29
STN_008,Semi-urban,2024-07-22,94,140,0,0,0,SW_Monsoon,5,7,30
STN_008,Semi-urban,2024-07-23,100,40,1,0,0,SW_Monsoon,5,7,30
STN_008,Semi-urban,2024-07-24,100,165,2,0,0,SW_Monsoon,5,7,30
STN_008,Semi-urban,2024-07-25,84,81,3,0,0,SW_Monsoon,5,7,30
STN_008,Semi-urban,2024-07-26,91,0,4,0,0,SW_Monsoon,5,7,30
STN_008,Semi-urban,2024-07-27,107,118,5,1,0,SW_Monsoon,5,7,30
STN_008,Semi-urban,2024-07-28,100,18,6,1,0,SW_Monsoon,5,7,30
STN_008,Semi-urban,2024-07-29,89,154,0,0,0,SW_Monsoon,5,7,31
STN_008,Semi-urban,2024-07-30,107,47,1,0,0,SW_Monsoon,5,7,31
STN_008,Semi-urban,2024-07-31,82,190,2,0,0,SW_Monsoon,5,7,31
STN_008,Semi-urban,2024-08-01,96,94,3,0,0,SW_Monsoon,5,8,31
STN_008,Semi-urban,2024-08-02,107,0,4,0,0,SW_Monsoon,5,8,31
STN_008,Semi-urban,2024-08-03,128,97,5,1,0,SW_Monsoon,5,8,31
STN_008,Semi-urban,2024-08-04,132,0,6,1,0,SW_Monsoon,5,8,31
STN_008,Semi-urban,2024-08-05,97,128,0,0,0,SW_Monsoon,5,8,32
STN_008,Semi-urban,2024-08-06,99,29,1,0,0,SW_Monsoon,5,8,32
STN_008,Semi-urban,2024-08-07,90,164,2,0,0,SW_Monsoon,5,8,32
STN_008,Semi-urban,2024-08-08,82,82,3,0,0,SW_Monsoon,5,8,32
STN_008,Semi-urban,2024-08-09,0,82,4,0,0,SW_Monsoon,5,8,32
STN_008,Semi-urban,2024-08-10,126,0,5,1,0,SW_Monsoon,5,8,32
STN_008,Semi-urban,2024-08-11,89,136,6,1,0,SW_Monsoon,5,8,32
STN_008,Semi-urban,2024-08-12,90,46,0,0,0,SW_Monsoon,5,8,33
STN_008,Semi-urban,2024-08-13,100,171,1,0,0,SW_Monsoon,5,8,33
STN_008,Semi-urban,2024-08-14,95,76,2,0,0,SW_Monsoon,5,8,33
STN_008,Semi-urban,2024-08-15,106,0,3,0,0,SW_Monsoon,5,8,33
STN_008,Semi-urban,2024-08-16,104,121,4,0,0,SW_Monsoon,5,8,33
STN_008,Semi-urban,2024-08-17,98,23,5,1,0,SW_Monsoon,5,8,33
STN_008,Semi-urban,2024-08-18,115,133,6,1,0,SW_Monsoon,5,8,33
STN_008,Semi-urban,2024-08-19,88,45,0,0,0,SW_Monsoon,5,8,34
STN_008,Semi-urban,2024-08-20,88,182,1,0,0,SW_Monsoon,5,8,34
STN_008,Semi-urban,2024-08-21,82,100,2,0,0,SW_Monsoon,5,8,34
STN_008,Semi-urban,2024-08-22,97,3,3,0,0,SW_Monsoon,5,8,34
STN_008,Semi-urban,2024-08-23,107,121,4,0,0,SW_Monsoon,5,8,34
STN_008,Semi-urban,2024-08-24,118,3,5,1,0,SW_Monsoon,5,8,34
STN_008,Semi-urban,2024-08-25,98,130,6,1,0,SW_Monsoon,5,8,34
STN_008,Semi-urban,2024-08-26,95,35,0,0,0,SW_Monsoon,5,8,35
STN_008,Semi-urban,2024-08-27,100,160,1,0,0,SW_Monsoon,5,8,35
STN_008,Semi-urban,2024-08-28,94,66,2,0,0,SW_Monsoon,5,8,35
STN_008,Semi-urban,2024-08-29,98,193,3,0,0,SW_Monsoon,5,8,35
STN_008,Semi-urban,2024-08-30,89,104,4,0,0,SW_Monsoon,5,8,35
STN_008,Semi-urban,2024-08-31,112,0,5,1,0,SW_Monsoon,5,8,35
STN_008,Semi-urban,2024-09-01,111,114,6,1,0,SW_Monsoon,5,9,35
STN_008,Semi-urban,2024-09-02,109,5,0,0,0,SW_Monsoon,5,9,36
STN_008,Semi-urban,2024-09-03,86,144,1,0,0,SW_Monsoon,5,9,36
STN_008,Semi-urban,2024-09-04,76,68,2,0,0,SW_Monsoon,5,9,36
STN_008,Semi-urban,2024-09-05,109,184,3,0,0,SW_Monsoon,5,9,36
STN_008,Semi-urban,2024-09-06,97,87,4,0,0,SW_Monsoon,5,9,36
STN_008,Semi-urban,2024-09-07,101,0,5,1,0,SW_Monsoon,5,9,36
STN_008,Semi-urban,2024-09-08,125,100,6,1,0,SW_Monsoon,5,9,36
STN_008,Semi-urban,2024-09-09,101,0,0,0,0,SW_Monsoon,5,9,37
STN_008,Semi-urban,2024-09-10,0,225,1,0,0,SW_Monsoon,5,9,37
STN_008,Semi-urban,2024-09-11,98,127,2,0,0,SW_Monsoon,5,9,37
STN_008,Semi-urban,2024-09-12,119,8,3,0,0,SW_Monsoon,5,9,37
STN_008,Semi-urban,2024-09-13,95,138,4,0,0,SW_Monsoon,5,9,37
STN_008,Semi-urban,2024-09-14,122,16,5,1,0,SW_Monsoon,5,9,37
STN_008,Semi-urban,2024-09-15,123,118,6,1,0,SW_Monsoon,5,9,37
STN_008,Semi-urban,2024-09-16,126,0,0,0,0,SW_Monsoon,5,9,38
STN_008,Semi-urban,2024-09-17,92,133,1,0,0,SW_Monsoon,5,9,38
STN_008,Semi-urban,2024-09-18,92,41,2,0,0,SW_Monsoon,5,9,38
STN_008,Semi-urban,2024-09-19,103,163,3,0,0,SW_Monsoon,5,9,38
STN_008,Semi-urban,2024-09-20,84,79,4,0,0,SW_Monsoon,5,9,38
STN_008,Semi-urban,2024-09-21,107,0,5,1,0,SW_Monsoon,5,9,38
STN_008,Semi-urban,2024-09-22,114,111,6,1,0,SW_Monsoon,5,9,38
STN_008,Semi-urban,2024-09-23,0,111,0,0,0,SW_Monsoon,5,9,39
STN_008,Semi-urban,2024-09-24,103,8,1,0,0,SW_Monsoon,5,9,39
STN_008,Semi-urban,2024-09-25,97,136,2,0,0,SW_Monsoon,5,9,39
STN_008,Semi-urban,2024-09-26,91,45,3,0,0,SW_Monsoon,5,9,39
STN_008,Semi-urban,2024-09-27,76,194,4,0,0,SW_Monsoon,5,9,39
STN_008,Semi-urban,2024-09-28,139,55,5,1,0,SW_Monsoon,5,9,39
STN_008,Semi-urban,2024-09-29,115,165,6,1,0,SW_Monsoon,5,9,39
STN_008,Semi-urban,2024-09-30,89,76,0,0,0,SW_Monsoon,5,9,40
STN_008,Semi-urban,2024-10-01,113,0,1,0,0,NE_Monsoon,5,10,40
STN_008,Semi-urban,2024-10-02,81,144,2,0,0,NE_Monsoon,5,10,40
STN_008,Semi-urban,2024-10-03,104,40,3,0,0,NE_Monsoon,5,10,40
STN_008,Semi-urban,2024-10-04,93,172,4,0,0,NE_Monsoon,5,10,40
STN_008,Semi-urban,2024-10-05,119,53,5,1,0,NE_Monsoon,5,10,40
STN_008,Semi-urban,2024-10-06,117,161,6,1,0,NE_Monsoon,5,10,40
STN_008,Semi-urban,2024-10-07,0,161,0,0,0,NE_Monsoon,5,10,41
STN_008,Semi-urban,2024-10-08,115,46,1,0,0,NE_Monsoon,5,10,41
STN_008,Semi-urban,2024-10-09,113,158,2,0,0,NE_Monsoon,5,10,41
STN_008,Semi-urban,2024-10-10,86,72,3,0,0,NE_Monsoon,5,10,41
STN_008,Semi-urban,2024-10-11,97,200,4,0,0,NE_Monsoon,5,10,41
STN_008,Semi-urban,2024-10-12,92,108,5,1,0,NE_Monsoon,5,10,41
STN_008,Semi-urban,2024-10-13,120,0,6,1,0,NE_Monsoon,5,10,41
STN_008,Semi-urban,2024-10-14,103,122,0,0,0,NE_Monsoon,5,10,42
STN_008,Semi-urban,2024-10-15,74,48,1,0,0,NE_Monsoon,5,10,42
STN_008,Semi-urban,2024-10-16,93,180,2,0,0,NE_Monsoon,5,10,42
STN_008,Semi-urban,2024-10-17,100,80,3,0,0,NE_Monsoon,5,10,42
STN_008,Semi-urban,2024-10-18,96,0,4,0,0,NE_Monsoon,5,10,42
STN_008,Semi-urban,2024-10-19,98,127,5,1,0,NE_Monsoon,5,10,42
STN_008,Semi-urban,2024-10-20,99,28,6,1,0,NE_Monsoon,5,10,42
STN_008,Semi-urban,2024-10-21,92,161,0,0,0,NE_Monsoon,5,10,43
STN_008,Semi-urban,2024-10-22,89,72,1,0,0,NE_Monsoon,5,10,43
STN_008,Semi-urban,2024-10-23,90,207,2,0,0,NE_Monsoon,5,10,43
STN_008,Semi-urban,2024-10-24,81,126,3,0,0,NE_Monsoon,5,10,43
STN_008,Semi-urban,2024-10-25,93,33,4,0,0,NE_Monsoon,5,10,43
STN_008,Semi-urban,2024-10-26,130,128,5,1,0,NE_Monsoon,5,10,43
STN_008,Semi-urban,2024-10-27,99,29,6,1,0,NE_Monsoon,5,10,43
STN_008,Semi-urban,2024-10-28,91,163,0,0,0,NE_Monsoon,5,10,44
STN_008,Semi-urban,2024-10-29,134,29,1,0,1,NE_Monsoon,5,10,44
STN_008,Semi-urban,2024-10-30,106,148,2,0,1,NE_Monsoon,5,10,44
STN_008,Semi-urban,2024-10-31,127,21,3,0,1,NE_Monsoon,5,10,44
STN_008,Semi-urban,2024-11-01,139,107,4,0,1,NE_Monsoon,5,11,44
STN_008,Semi-urban,2024-11-02,136,0,5,1,1,NE_Monsoon,5,11,44
STN_008,Semi-urban,2024-11-03,114,111,6,1,0,NE_Monsoon,5,11,44
STN_008,Semi-urban,2024-11-04,103,8,0,0,0,NE_Monsoon,5,11,45
STN_008,Semi-urban,2024-11-05,115,118,1,0,0,NE_Monsoon,5,11,45
STN_008,Semi-urban,2024-11-06,94,24,2,0,0,NE_Monsoon,5,11,45
STN_008,Semi-urban,2024-11-07,87,162,3,0,0,NE_Monsoon,5,11,45
STN_008,Semi-urban,2024-11-08,77,85,4,0,0,NE_Monsoon,5,11,45
STN_008,Semi-urban,2024-11-09,104,0,5,1,0,NE_Monsoon,5,11,45
STN_008,Semi-urban,2024-11-10,97,128,6,1,0,NE_Monsoon,5,11,45
STN_008,Semi-urban,2024-11-11,110,18,0,0,0,NE_Monsoon,5,11,46
STN_008,Semi-urban,2024-11-12,102,141,1,0,0,NE_Monsoon,5,11,46
STN_008,Semi-urban,2024-11-13,83,58,2,0,0,NE_Monsoon,5,11,46
STN_008,Semi-urban,2024-11-14,87,196,3,0,0,NE_Monsoon,5,11,46
STN_008,Semi-urban,2024-11-15,95,101,4,0,0,NE_Monsoon,5,11,46
STN_008,Semi-urban,2024-11-16,124,0,5,1,0,NE_Monsoon,5,11,46
STN_008,Semi-urban,2024-11-17,118,107,6,1,0,NE_Monsoon,5,11,46
STN_008,Semi-urban,2024-11-18,98,9,0,0,0,NE_Monsoon,5,11,47
STN_008,Semi-urban,2024-11-19,96,138,1,0,0,NE_Monsoon,5,11,47
STN_008,Semi-urban,2024-11-20,84,54,2,0,0,NE_Monsoon,5,11,47
STN_008,Semi-urban,2024-11-21,95,184,3,0,0,NE_Monsoon,5,11,47
STN_008,Semi-urban,2024-11-22,94,90,4,0,0,NE_Monsoon,5,11,47
STN_008,Semi-urban,2024-11-23,97,0,5,1,0,NE_Monsoon,5,11,47
STN_008,Semi-urban,2024-11-24,132,93,6,1,0,NE_Monsoon,5,11,47
STN_008,Semi-urban,2024-11-25,89,4,0,0,0,NE_Monsoon,5,11,48
STN_008,Semi-urban,2024-11-26,81,148,1,0,0,NE_Monsoon,5,11,48
STN_008,Semi-urban,2024-11-27,90,58,2,0,0,NE_Monsoon,5,11,48
STN_008,Semi-urban,2024-11-28,92,191,3,0,0,NE_Monsoon,5,11,48
STN_008,Semi-urban,2024-11-29,94,97,4,0,0,NE_Monsoon,5,11,48
STN_008,Semi-urban,2024-11-30,110,0,5,1,0,NE_Monsoon,5,11,48
STN_008,Semi-urban,2024-12-01,113,112,6,1,0,NE_Monsoon,5,12,48
STN_008,Semi-urban,2024-12-02,96,16,0,0,0,NE_Monsoon,5,12,49
STN_008,Semi-urban,2024-12-03,96,145,1,0,0,NE_Monsoon,5,12,49
STN_008,Semi-urban,2024-12-04,98,47,2,0,0,NE_Monsoon,5,12,49
STN_008,Semi-urban,2024-12-05,99,173,3,0,0,NE_Monsoon,5,12,49
STN_008,Semi-urban,2024-12-06,99,74,4,0,0,NE_Monsoon,5,12,49
STN_008,Semi-urban,2024-12-07,122,177,5,1,0,NE_Monsoon,5,12,49
STN_008,Semi-urban,2024-12-08,106,71,6,1,0,NE_Monsoon,5,12,49
STN_008,Semi-urban,2024-12-09,89,207,0,0,0,NE_Monsoon,5,12,50
STN_008,Semi-urban,2024-12-10,105,102,1,0,0,NE_Monsoon,5,12,50
STN_008,Semi-urban,2024-12-11,91,11,2,0,0,NE_Monsoon,5,12,50
STN_008,Semi-urban,2024-12-12,94,142,3,0,0,NE_Monsoon,5,12,50
STN_008,Semi-urban,2024-12-13,93,49,4,0,0,NE_Monsoon,5,12,50
STN_008,Semi-urban,2024-12-14,140,134,5,1,0,NE_Monsoon,5,12,50
STN_008,Semi-urban,2024-12-15,104,30,6,1,0,NE_Monsoon,5,12,50
STN_008,Semi-urban,2024-12-16,87,168,0,0,0,NE_Monsoon,5,12,51
STN_008,Semi-urban,2024-12-17,95,73,1,0,0,NE_Monsoon,5,12,51
STN_008,Semi-urban,2024-12-18,93,205,2,0,0,NE_Monsoon,5,12,51
STN_008,Semi-urban,2024-12-19,84,121,3,0,0,NE_Monsoon,5,12,51
STN_008,Semi-urban,2024-12-20,94,27,4,0,0,NE_Monsoon,5,12,51
STN_008,Semi-urban,2024-12-21,114,138,5,1,0,NE_Monsoon,5,12,51
STN_008,Semi-urban,2024-12-22,108,30,6,1,0,NE_Monsoon,5,12,51
STN_008,Semi-urban,2024-12-23,127,128,0,0,1,NE_Monsoon,5,12,52
STN_008,Semi-urban,2024-12-24,119,9,1,0,1,NE_Monsoon,5,12,52
STN_008,Semi-urban,2024-12-25,114,120,2,0,1,NE_Monsoon,5,12,52
STN_008,Semi-urban,2024-12-26,123,0,3,0,1,NE_Monsoon,5,12,52
STN_008,Semi-urban,2024-12-27,116,109,4,0,1,NE_Monsoon,5,12,52
STN_008,Semi-urban,2024-12-28,100,9,5,1,0,NE_Monsoon,5,12,52
STN_008,Semi-urban,2024-12-29,0,234,6,1,1,NE_Monsoon,5,12,52
STN_008,Semi-urban,2024-12-30,132,102,0,0,1,NE_Monsoon,5,12,53
STN_008,Semi-urban,2024-12-31,123,0,1,0,1,NE_Monsoon,5,12,53
STN_009,Semi-urban,2024-01-01,426,2024,0,0,0,NE_Monsoon,10,1,1
STN_009,Semi-urban,2024-01-02,311,1713,1,0,0,NE_Monsoon,10,1,1
STN_009,Semi-urban,2024-01-03,372,1341,2,0,0,NE_Monsoon,10,1,1
STN_009,Semi-urban,2024-01-04,394,947,3,0,0,NE_Monsoon,10,1,1
STN_009,Semi-urban,2024-01-05,362,585,4,0,0,NE_Monsoon,10,1,1
STN_009,Semi-urban,2024-01-06,461,124,5,1,0,NE_Monsoon,10,1,1
STN_009,Semi-urban,2024-01-07,378,796,6,1,0,NE_Monsoon,10,1,1
STN_009,Semi-urban,2024-01-08,371,425,0,0,0,NE_Monsoon,10,1,2
STN_009,Semi-urban,2024-01-09,355,70,1,0,0,NE_Monsoon,10,1,2
STN_009,Semi-urban,2024-01-10,423,697,2,0,0,NE_Monsoon,10,1,2
STN_009,Semi-urban,2024-01-11,393,304,3,0,0,NE_Monsoon,10,1,2
STN_009,Semi-urban,2024-01-12,417,937,4,0,0,NE_Monsoon,10,1,2
STN_009,Semi-urban,2024-01-13,700,237,5,1,1,NE_Monsoon,10,1,2
STN_009,Semi-urban,2024-01-14,596,691,6,1,1,NE_Monsoon,10,1,2
STN_009,Semi-urban,2024-01-15,530,161,0,0,1,NE_Monsoon,10,1,3
STN_009,Semi-urban,2024-01-16,468,743,1,0,1,NE_Monsoon,10,1,3
STN_009,Semi-urban,2024-01-17,543,200,2,0,1,NE_Monsoon,10,1,3
STN_009,Semi-urban,2024-01-18,408,842,3,0,0,NE_Monsoon,10,1,3
STN_009,Semi-urban,2024-01-19,400,442,4,0,0,NE_Monsoon,10,1,3
STN_009,Semi-urban,2024-01-20,443,0,5,1,0,NE_Monsoon,10,1,3
STN_009,Semi-urban,2024-01-21,549,501,6,1,0,NE_Monsoon,10,1,3
STN_009,Semi-urban,2024-01-22,390,111,0,0,0,NE_Monsoon,10,1,4
STN_009,Semi-urban,2024-01-23,504,657,1,0,0,NE_Monsoon,10,1,4
STN_009,Semi-urban,2024-01-24,348,309,2,0,0,NE_Monsoon,10,1,4
STN_009,Semi-urban,2024-01-25,413,946,3,0,0,NE_Monsoon,10,1,4
STN_009,Semi-urban,2024-01-26,427,519,4,0,0,NE_Monsoon,10,1,4
STN_009,Semi-urban,2024-01-27,418,101,5,1,0,NE_Monsoon,10,1,4
STN_009,Semi-urban,2024-01-28,456,695,6,1,0,NE_Monsoon,10,1,4
STN_009,Semi-urban,2024-01-29,336,359,0,0,0,NE_Monsoon,10,1,5
STN_009,Semi-urban,2024-01-30,438,0,1,0,0,NE_Monsoon,10,1,5
STN_009,Semi-urban,2024-01-31,387,663,2,0,0,NE_Monsoon,10,1,5
STN_009,Semi-urban,2024-02-01,325,338,3,0,0,Dry,10,2,5
STN_009,Semi-urban,2024-02-02,526,862,4,0,1,Dry,10,2,5
STN_009,Semi-urban,2024-02-03,575,287,5,1,1,Dry,10,2,5
STN_009,Semi-urban,2024-02-04,623,714,6,1,1,Dry,10,2,5
STN_009,Semi-urban,2024-02-05,501,213,0,0,1,Dry,10,2,6
STN_009,Semi-urban,2024-02-06,435,828,1,0,1,Dry,10,2,6
STN_009,Semi-urban,2024-02-07,337,491,2,0,0,Dry,10,2,6
STN_009,Semi-urban,2024-02-08,327,164,3,0,0,Dry,10,2,6
STN_009,Semi-urban,2024-02-09,316,898,4,0,0,Dry,10,2,6
STN_009,Semi-urban,2024-02-10,358,540,5,1,0,Dry,10,2,6
STN_009,Semi-urban,2024-02-11,514,26,6,1,0,Dry,10,2,6
STN_009,Semi-urban,2024-02-12,367,709,0,0,0,Dry,10,2,7
STN_009,Semi-urban,2024-02-13,372,337,1,0,0,Dry,10,2,7
STN_009,Semi-urban,2024-02-14,396,991,2,0,0,Dry,10,2,7
STN_009,Semi-urban,2024-02-15,338,653,3,0,0,Dry,10,2,7
STN_009,Semi-urban,2024-02-16,310,343,4,0,0,Dry,10,2,7
STN_009,Semi-urban,2024-02-17,460,933,5,1,0,Dry,10,2,7
STN_009,Semi-urban,2024-02-18,377,556,6,1,0,Dry,10,2,7
STN_009,Semi-urban,2024-02-19,383,173,0,0,0,Dry,10,2,8
STN_009,Semi-urban,2024-02-20,306,917,1,0,0,Dry,10,2,8
STN_009,Semi-urban,2024-02-21,313,604,2,0,0,Dry,10,2,8
STN_009,Semi-urban,2024-02-22,335,269,3,0,0,Dry,10,2,8
STN_009,Semi-urban,2024-02-23,382,937,4,0,0,Dry,10,2,8
STN_009,Semi-urban,2024-02-24,500,437,5,1,0,Dry,10,2,8
STN_009,Semi-urban,2024-02-25,448,0,6,1,0,Dry,10,2,8
STN_009,Semi-urban,2024-02-26,338,712,0,0,0,Dry,10,2,9
STN_009,Semi-urban,2024-02-27,392,320,1,0,0,Dry,10,2,9
STN_009,Semi-urban,2024-02-28,306,1064,2,0,0,Dry,10,2,9
STN_009,Semi-urban,2024-02-29,326,738,3,0,0,Dry,10,2,9
STN_009,Semi-urban,2024-03-01,362,376,4,0,0,Dry,10,3,9
STN_009,Semi-urban,2024-03-02,464,0,5,1,0,Dry,10,3,9
STN_009,Semi-urban,2024-03-03,422,628,6,1,0,Dry,10,3,9
STN_009,Semi-urban,2024-03-04,349,279,0,0,0,Dry,10,3,10
STN_009,Semi-urban,2024-03-05,351,978,1,0,0,Dry,10,3,10
STN_009,Semi-urban,2024-03-06,400,578,2,0,0,Dry,10,3,10
STN_009,Semi-urban,2024-03-07,333,245,3,0,0,Dry,10,3,10
STN_009,Semi-urban,2024-03-08,325,970,4,0,0,Dry,10,3,10
STN_009,Semi-urban,2024-03-09,421,549,5,1,0,Dry,10,3,10
STN_009,Semi-urban,2024-03-10,486,63,6,1,0,Dry,10,3,10
STN_009,Semi-urban,2024-03-11,338,775,0,0,0,Dry,10,3,11
STN_009,Semi-urban,2024-03-12,352,423,1,0,0,Dry,10,3,11
STN_009,Semi-urban,2024-03-13,307,116,2,0,0,Dry,10,3,11
STN_009,Semi-urban,2024-03-14,354,812,3,0,0,Dry,10,3,11
STN_009,Semi-urban,2024-03-15,370,442,4,0,0,Dry,10,3,11
STN_009,Semi-urban,2024-03-16,0,442,5,1,0,Dry,10,3,11
STN_009,Semi-urban,2024-03-17,481,0,6,1,0,Dry,10,3,11
STN_009,Semi-urban,2024-03-18,370,680,0,0,0,Dry,10,3,12
STN_009,Semi-urban,2024-03-19,344,336,1,0,0,Dry,10,3,12
STN_009,Semi-urban,2024-03-20,370,1016,2,0,0,Dry,10,3,12
STN_009,Semi-urban,2024-03-21,380,636,3,0,0,Dry,10,3,12
STN_009,Semi-urban,2024-03-22,299,337,4,0,0,Dry,10,3,12
STN_009,Semi-urban,2024-03-23,446,941,5,1,0,Dry,10,3,12
STN_009,Semi-urban,2024-03-24,487,454,6,1,0,Dry,10,3,12
STN_009,Semi-urban,2024-03-25,336,118,0,0,0,Dry,10,3,13
STN_009,Semi-urban,2024-03-26,346,822,1,0,0,Dry,10,3,13
STN_009,Semi-urban,2024-03-27,351,471,2,0,0,Dry,10,3,13
STN_009,Semi-urban,2024-03-28,392,79,3,0,0,Dry,10,3,13
STN_009,Semi-urban,2024-03-29,325,804,4,0,0,Dry,10,3,13
STN_009,Semi-urban,2024-03-30,455,349,5,1,0,Dry,10,3,13
STN_009,Semi-urban,2024-03-31,422,977,6,1,0,Dry,10,3,13
STN_009,Semi-urban,2024-04-01,426,551,0,0,0,Dry,10,4,14
STN_009,Semi-urban,2024-04-02,355,196,1,0,0,Dry,10,4,14
STN_009,Semi-urban,2024-04-03,284,962,2,0,0,Dry,10,4,14
STN_009,Semi-urban,2024-04-04,387,575,3,0,0,Dry,10,4,14
STN_009,Semi-urban,2024-04-05,378,197,4,0,0,Dry,10,4,14
STN_009,Semi-urban,2024-04-06,445,802,5,1,0,Dry,10,4,14
STN_009,Semi-urban,2024-04-07,489,313,6,1,0,Dry,10,4,14
STN_009,Semi-urban,2024-04-08,306,1057,0,0,0,Dry,10,4,15
STN_009,Semi-urban,2024-04-09,333,724,1,0,0,Dry,10,4,15
STN_009,Semi-urban,2024-04-10,491,233,2,0,1,Dry,10,4,15
STN_009,Semi-urban,2024-04-11,499,784,3,0,1,Dry,10,4,15
STN_009,Semi-urban,2024-04-12,484,300,4,0,1,Dry,10,4,15
STN_009,Semi-urban,2024-04-13,504,846,5,1,1,Dry,10,4,15
STN_009,Semi-urban,2024-04-14,564,282,6,1,1,Dry,10,4,15
STN_009,Semi-urban,2024-04-15,574,758,0,0,1,Dry,10,4,16
STN_009,Semi-urban,2024-04-16,441,317,1,0,1,Dry,10,4,16
STN_009,Semi-urban,2024-04-17,364,1003,2,0,0,Dry,10,4,16
STN_009,Semi-urban,2024-04-18,383,620,3,0,0,Dry,10,4,16
STN_009,Semi-urban,2024-04-19,394,226,4,0,0,Dry,10,4,16
STN_009,Semi-urban,2024-04-20,467,809,5,1,0,Dry,10,4,16
STN_009,Semi-urban,2024-04-21,416,393,6,1,0,Dry,10,4,16
STN_009,Semi-urban,2024-04-22,334,59,0,0,0,Dry,10,4,17
STN_009,Semi-urban,2024-04-23,430,679,1,0,0,Dry,10,4,17
STN_009,Semi-urban,2024-04-24,399,280,2,0,0,Dry,10,4,17
STN_009,Semi-urban,2024-04-25,369,961,3,0,0,Dry,10,4,17
STN_009,Semi-urban,2024-04-26,418,543,4,0,0,Dry,10,4,17
STN_009,Semi-urban,2024-04-27,375,168,5,1,0,Dry,10,4,17
STN_009,Semi-urban,2024-04-28,383,835,6,1,0,Dry,10,4,17
STN_009,Semi-urban,2024-04-29,289,546,0,0,0,Dry,10,4,18
STN_009,Semi-urban,2024-04-30,0,546,1,0,0,Dry,10,4,18
STN_009,Semi-urban,2024-05-01,431,115,2,0,0,SW_Monsoon,10,5,18
STN_009,Semi-urban,2024-05-02,364,801,3,0,0,SW_Monsoon,10,5,18
STN_009,Semi-urban,2024-05-03,458,343,4,0,0,SW_Monsoon,10,5,18
STN_009,Semi-urban,2024-05-04,413,980,5,1,0,SW_Monsoon,10,5,18
STN_009,Semi-urban,2024-05-05,525,455,6,1,0,SW_Monsoon,10,5,18
STN_009,Semi-urban,2024-05-06,448,7,0,0,0,SW_Monsoon,10,5,19
STN_009,Semi-urban,2024-05-07,429,628,1,0,0,SW_Monsoon,10,5,19
STN_009,Semi-urban,2024-05-08,360,268,2,0,0,SW_Monsoon,10,5,19
STN_009,Semi-urban,2024-05-09,474,844,3,0,0,SW_Monsoon,10,5,19
STN_009,Semi-urban,2024-05-10,403,441,4,0,0,SW_Monsoon,10,5,19
STN_009,Semi-urban,2024-05-11,484,0,5,1,0,SW_Monsoon,10,5,19
STN_009,Semi-urban,2024-05-12,474,576,6,1,0,SW_Monsoon,10,5,19
STN_009,Semi-urban,2024-05-13,454,122,0,0,0,SW_Monsoon,10,5,20
STN_009,Semi-urban,2024-05-14,402,770,1,0,0,SW_Monsoon,10,5,20
STN_009,Semi-urban,2024-05-15,376,394,2,0,0,SW_Monsoon,10,5,20
STN_009,Semi-urban,2024-05-16,466,0,3,0,0,SW_Monsoon,10,5,20
STN_009,Semi-urban,2024-05-17,423,627,4,0,0,SW_Monsoon,10,5,20
STN_009,Semi-urban,2024-05-18,561,66,5,1,0,SW_Monsoon,10,5,20
STN_009,Semi-urban,2024-05-19,0,1116,6,1,0,SW_Monsoon,10,5,20
STN_009,Semi-urban,2024-05-20,395,721,0,0,0,SW_Monsoon,10,5,21
STN_009,Semi-urban,2024-05-21,475,246,1,0,1,SW_Monsoon,10,5,21
STN_009,Semi-urban,2024-05-22,584,712,2,0,1,SW_Monsoon,10,5,21
STN_009,Semi-urban,2024-05-23,558,154,3,0,1,SW_Monsoon,10,5,21
